id,cluster,texto
29554116,4,"OBJECTIVE: To provide evidence for quantitative magnetic resonance (qMR) 
biomarkers in Duchenne muscular dystrophy by investigating the relationship 
between qMR measures of lower extremity muscle pathology and functional 
endpoints in a large ambulatory cohort using a multicenter study design.
MET"
29554155,7,"Melkersson-Rosenthal syndrome (MRS) is a rare syndrome of facial nerve palsy, 
facial edema, and lingua plicata that can be difficult to treat. We observed a 
patient with MRS of 4 years' duration that was unsuccessfully treated with 
multiple therapies. After a variety of diagnoses were considered "
29554207,8,"MOTIVATION: The alignment of bisulfite-treated DNA sequences (BS-seq reads) to a 
large genome involves a significant computational burden beyond that required to 
align non-bisulfite-treated reads. In the analysis of BS-seq data, this can 
present an important performance bottleneck that can be mit"
29554211,9,"MOTIVATION: Protein solubility plays a vital role in pharmaceutical research and 
production yield. For a given protein, the extent of its solubility can 
represent the quality of its function, and is ultimately defined by its 
sequence. Thus, it is imperative to develop novel, highly accurate in si"
29554239,8,"MOTIVATION: ADP-ribosylation is a post-translational modification (PTM) 
implicated in several crucial cellular processes, ranging from regulation of DNA 
repair and chromatin structure to cell metabolism and stress responses. To date, 
a complete understanding of ADP-ribosylation targets and their "
29554826,5,"A marked heterogeneity is exhibited by asthma both clinically and at the 
molecular level with different phenotypes driven by diverse mechanistic pathways 
that require specifically targeted treatments. Biologics aimed at IL-4/13, IL-5 
or IgE are proven or potentially effective treatments for patie"
29555261,6,"PURPOSE: Although guidelines on post-resuscitation care recommend the use of 
short-acting agents for sedation during targeted temperature management (TTM) 
after cardiac arrest (CA), the potential advantages of this strategy have not 
been clinically demonstrated.
METHODS: We compared two sedation "
29555354,6,"OBJECTIVES: To investigate clinical characteristics and outcomes of 
nonconvulsive status epilepticus (NCSE) after convulsive status epilepticus 
(CSE) and determine risk factors for unfavorable outcomes.
METHODS: We reviewed consecutive patients with NCSE after CSE over eight years 
in the neurolog"
29556078,8,"Accumulating evidence indicates that some protein-coding genes have originated 
de novo from previously non-coding genomic sequences. However, the processes 
underlying de novo gene birth are still enigmatic. In particular, the appearance 
of a new functional protein seems highly improbable unless t"
29556671,2,"A high incidence of hemangiosarcoma (HSA) was observed in mice treated for 
2 years with siponimod, a sphingosine-1-phosphate receptor 1 (S1P1) functional 
antagonist, while no such tumors were observed in rats under the same treatment 
conditions. In 3-month rat (90 mg/kg/day) and 9-month mouse (25"
29556965,6,"Migraine is a highly prevalent, severe, and disabling neurological condition 
with a significant unmet need for effective acute therapies. Patients (~50%) are 
dissatisfied with their currently available therapies. Calcitonin gene-related 
peptide (CGRP) has emerged as a key neuropeptide involved in"
29558695,3,"The stimuli inducing expression of single immunoglobulin IL-1-related receptor 
(SIGIRR) and the relevant regulatory mechanisms are not well defined. 
Transforming growth factor β1 (TGFβ1) delays internalization of neurokinin-1 
receptor (NK1R) and subsequently enhances cellular signaling. This stud"
29558895,7,"BACKGROUND: Fitz-Hugh-Curtis syndrome or acute perihepatitis is considered a 
rare complication of pelvic inflammatory disease, mostly associated with 
chlamydial or gonococcal salpingitis. Peritoneal tuberculosis is a rare site of 
extra-pulmonary infection caused by Mycobacterium tuberculosis. Inf"
29559781,6,"In spite of tremendous development in central nervous system research, current 
treatment is suboptimal, especially in severe mental disorders. In medicine, 
there are two main methods of improving the health care provided: seeking new 
treatment procedures and perfecting (optimizing) the existing o"
29560065,4,"INTRODUCTION: Many patients with atrial fibrillation or atrial flutter (AF/FL) 
who are high risk for ischemic stroke are not receiving evidence-based 
thromboprophylaxis. We examined anticoagulant prescribing within 30 days of 
receiving dysrhythmia care for non-valvular AF/FL in the emergency depa"
29562145,5,"BACKGROUND: Nivolumab plus ipilimumab produced objective responses in patients 
with advanced renal-cell carcinoma in a pilot study. This phase 3 trial compared 
nivolumab plus ipilimumab with sunitinib for previously untreated clear-cell 
advanced renal-cell carcinoma.
METHODS: We randomly assigned"
29562236,0,"We previously estimated that 42% of patients with severe developmental disorders 
carry pathogenic de novo mutations in coding sequences. The role of de novo 
mutations in regulatory elements affecting genes associated with developmental 
disorders, or other genes, has been essentially unexplored. W"
29562644,0,"Myelofibrosis (MF) is a clinical manifestation of chronic BCR-ABL1-negative 
chronic myeloproliferative neoplasms. Splenomegaly is one of the major clinical 
manifestations of MF and is directly linked to splenic extramedullary 
hematopoiesis (EMH). EMH is associated with abnormal trafficking patter"
29563201,9,"Rift Valley fever virus (RVFV) is a mosquito-borne, zoonotic virus that infects 
ruminants, including cattle, sheep, goats, camels, and buffalo. Multiplexing 
diagnostic assays that can simultaneously detect antibodies against multiple 
RVFV antigens offer a high-throughput test for disease surveill"
29563327,2,"Although inhibition of phosphoinositide 3-kinase (PI3K) is an emerging strategy 
in cancer therapy, we and others have reported that this action can also 
contribute to drug-induced QT prolongation and arrhythmias by increasing cardiac 
late sodium current (INaL). Previous studies in mice implicate "
29563831,6,"Migraine is an important socioeconomic burden and is ranked the sixth cause of 
years of life lost because of disability in the general population and the third 
cause of years of life lost in people younger than 50 years. The cornerstone of 
pharmacological treatment is represented by the acute the"
29564071,7,"Melanosis of the stomach and duodenum is a rare entity and a striking finding 
diagnosed by upper gastrointestinal endoscopy. Here, we describe the case of an 
83-year-old female, with a complicated medical history, who was referred to 
gastroenterologist to assess bleeding risk. From the endoscopy,"
29564954,6,"Levodopa is the most efficacious treatment for Parkinson's disease (PD). 
Long-term treatment with levodopa is limited due to dyskinesia. Dyskinesia in PD 
can be socially and functionally disabling. Extended-release amantadine 
(amantadine ER) is the first approved medication for the treatment of 
"
29565219,7,"Purpose The aim of this study was to determine the occurrence and distribution 
of the 'central vein' sign in white matter lesions on susceptibility-weighted 
magnetic resonance images in patients with multiple sclerosis (MS) and cerebral 
small vessel disease (CSVD). Materials and methods T2-weight"
29566102,5,"BACKGROUND: Biologics containing growth factors are frequently used to enhance 
healing after musculoskeletal injuries. One mechanism of action is thought to be 
though the ability of biologics to induce homing and migration of endogenous 
mesenchymal stromal cells (MSCs) to a target tissue. However"
29566437,6,"BACKGROUND: Bimagrumab is a human monoclonal antibody inhibitor of activin type 
II receptors (ActRII), with anabolic action on skeletal muscle mass by blocking 
binding of myostatin and other negative regulators of muscle growth. Bimagrumab 
is under evaluation for muscle wasting and associated fun"
29566740,5,"BACKGROUND: The aim was to assess patient-reported outcomes (PROs) in patients 
with rheumatoid arthritis (RA) treated with filgotinib during two phase 2b, 
24-week, randomized, placebo-controlled studies.
METHODS: Patients with moderate-to-severe active RA and an inadequate response 
to methotrexat"
29567557,5,"BACKGROUND: Lung cancer is the most common cause of cancer-related death among 
males and the second leading cause among females globally. Checkpoint inhibitors 
re-engage the immune system to fight cancer. This review evaluates phase III 
data on the use of checkpoint inhibitors in the treatment of"
29568058,3,"Author information:
(1)Department of Neuroscience and Pathobiology, Research Institute of 
Environmental Medicine, Nagoya University, Nagoya, Japan.
(2)Laboratory for Motor Neuron Disease, RIKEN Brain Science Institute, Wako, 
Japan.
(3)Department of Neurology, Graduate School of Medicine, Kyoto Uni"
29568360,2,"Acquired resistance of metastatic melanoma (MM) tumors to BRAF V600E inhibitors 
(BRAFi's) is commonplace in the clinic. Habitual relapse of patients contributes 
to <20% 5-year survival rates in MM. We previously identified serine synthesis 
as a critical detrminant of late-stage cancer cell resist"
29568367,5,"Asciminib (previously ABL001), which binds the myristate-binding pocket of the 
Bcr-Abl kinase domain, is in phase I clinical trials as monotherapy and in 
combination with imatinib, nilotinib and dasatinib for the treatment of patients 
with refractory CML or Ph+ ALL. Asciminib sensitivity was eval"
29568381,8,"We provide evidence for a mechanism of DNA repair that requires nuclear 
myosin/actin-dependent contact between homologous chromosomes to prevent 
formation of chromosomal rearrangement in human cells. We recently showed that 
DNA double strand breaks (DSBs) induced by γ-rays or endonucleases cause "
29568395,2,"Merestinib is an oral multi-kinase inhibitor targeting a limited number of 
oncokinases including MET, AXL, RON and MKNK1/2. Here, we report that merestinib 
inhibits neurotrophic receptor tyrosine kinases NTRK1/2/3 which are oncogenic 
drivers in tumors bearing NTRK fusion resulting from chromosoma"
